id,name,category,storageForm,description,moisturePerc,dryMatterPerc,ashPerc,metabolizableEnergyKcal,crudeProteinPerc,crudeFatPerc,crudeFiberPerc,calciumPerc,totalPhosphorusPerc,availablePhosphorusPerc,sodiumPerc,chloridePerc,saltPerc,lysinePerc,methioninePerc,cystinePerc,taurinePerc
ing_00027,"Snacks, corn-based, extruded, chips, barbecue-flavor",grain,dry,USDA SR Legacy Profile (FDC ID: 167538),1.2,98.8,2.8,5230.0,7.0,32.7,5.2,0.131,0.207,0.1035,0.763,1.1445,1.9075,0.119,0.357,0.134,0.0
ing_00028,"Snacks, corn-based, extruded, cones, plain",grain,dry,USDA SR Legacy Profile (FDC ID: 167539),2.0,98.0,2.3,5100.0,5.8,26.9,1.1,0.003,0.044,0.022,1.022,1.533,2.555,0.105,0.295,0.122,0.0
ing_00029,"Snacks, fruit leather, pieces",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167540),12.3,87.7,1.2,3590.0,1.0,2.68,0.0,0.018,0.024,0.012,0.199,0.2985,0.4975,0.0,0.0,0.0,0.0
ing_00030,"Snacks, fruit leather, rolls",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167541),10.2,89.8,0.9,3710.0,0.1,3.0,0.0,0.032,0.031,0.0155,0.317,0.4755,0.7925,0.0,0.0,0.0,0.0
ing_00031,"Snacks, granola bars, hard, plain",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167542),3.9,96.1,1.9,4710.0,10.1,19.8,5.3,0.061,0.277,0.1385,0.294,0.441,0.735,0.304,0.508,0.177,0.0
ing_00032,"Snacks, granola bars, hard, almond",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167543),3.1,96.9,1.6,4950.0,7.7,25.5,4.8,0.032,0.228,0.114,0.256,0.384,0.64,0.231,0.406,0.135,0.0
ing_00033,"Snacks, granola bars, soft, uncoated, raisin",grain,dry,USDA SR Legacy Profile (FDC ID: 167544),6.4,93.6,1.8,4480.0,7.6,17.8,4.2,0.101,0.22,0.11,0.282,0.423,0.705,0.173,0.411,0.141,0.0
ing_00034,"Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",grain,dry,USDA SR Legacy Profile (FDC ID: 167545),3.6,96.4,1.5,4660.0,5.8,24.9,3.4,0.103,0.199,0.0995,0.2,0.3,0.5,0.063,0.345,0.114,0.0
ing_00035,"Candies, honey-combed, with peanut butter",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167546),2.54,97.46,1.16,4730.0,8.72,20.18,1.9,0.021,0.132,0.066,0.174,0.261,0.435,0.09,0.307,0.104,0.0
ing_00036,"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",grain,dry,USDA SR Legacy Profile (FDC ID: 167547),3.2,96.8,1.9,5080.0,10.2,31.1,2.8,0.108,0.227,0.1135,0.193,0.2895,0.4825,0.121,0.555,0.173,0.0
ing_00037,"Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",grain,dry,USDA SR Legacy Profile (FDC ID: 167548),5.9,94.1,2.0,4320.0,9.8,20.0,4.2,0.08,0.262,0.131,0.328,0.492,0.82,0.137,0.433,0.131,0.0
ing_00038,"Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat",grain,dry,USDA SR Legacy Profile (FDC ID: 167549),1.2,98.8,2.9,5830.0,7.29,43.55,8.1,0.004,0.199,0.0995,0.909,1.3635,2.2725,0.163,0.455,0.189,0.0
ing_00039,"Snacks, popcorn, cakes",grain,dry,USDA SR Legacy Profile (FDC ID: 167550),5.0,95.0,2.0,3840.0,9.7,3.1,2.9,0.009,0.277,0.1385,0.288,0.432,0.72,0.156,0.523,0.21,0.0
ing_00040,"Snacks, popcorn, caramel-coated, with peanuts",grain,dry,USDA SR Legacy Profile (FDC ID: 167551),3.3,96.7,1.8,4000.0,6.4,7.8,3.8,0.066,0.127,0.0635,0.177,0.2655,0.4425,0.103,0.303,0.112,0.0
ing_00041,"Snacks, popcorn, caramel-coated, without peanuts",grain,dry,USDA SR Legacy Profile (FDC ID: 167552),2.8,97.2,1.5,4310.0,3.8,12.8,5.2,0.043,0.083,0.0415,0.206,0.309,0.515,0.039,0.177,0.073,0.0
ing_00042,"Snacks, potato chips, made from dried potatoes, reduced fat",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167553),2.22,97.78,2.31,5020.0,4.56,26.14,3.2,0.029,0.129,0.0645,0.45,0.675,1.125,0.073,0.329,0.065,0.0
ing_00043,"Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167554),2.0,98.0,3.1,5470.0,6.6,37.0,1.2,0.064,0.169,0.0845,0.541,0.8115,1.3525,0.076,0.38,0.102,0.0
ing_00044,"Snacks, pretzels, hard, plain, salted",mineral,dry,USDA SR Legacy Profile (FDC ID: 167555),3.13,96.87,3.51,3840.0,10.04,2.93,3.4,0.027,0.128,0.064,1.24,1.86,3.1,0.17,0.48,0.177,0.0
ing_00045,"Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",grain,dry,USDA SR Legacy Profile (FDC ID: 167556),2.5,97.5,2.2,4570.0,7.5,16.7,2.4,0.074,0.145,0.0725,0.569,0.8535,1.4225,0.147,0.332,0.131,0.0
ing_00046,"Snacks, rice cakes, brown rice, sesame seed",grain,dry,USDA SR Legacy Profile (FDC ID: 167557),5.9,94.1,1.2,3920.0,7.6,3.8,5.4,0.012,0.375,0.1875,0.227,0.3405,0.5675,0.094,0.444,0.174,0.0
ing_00047,"Snacks, tortilla chips, plain, white corn, salted",grain,dry,USDA SR Legacy Profile (FDC ID: 167558),2.64,97.36,1.79,4720.0,7.1,20.68,5.4,0.106,0.225,0.1125,0.328,0.492,0.82,0.0,0.0,0.0,0.0
ing_00048,"Snacks, tortilla chips, nacho cheese",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167559),1.66,98.34,2.75,5190.0,7.36,27.42,5.1,0.137,0.252,0.126,0.691,1.0365,1.7275,0.125,0.402,0.163,0.0
ing_00049,"Snacks, tortilla chips, ranch-flavor",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167560),3.14,96.86,2.3,5010.0,7.19,24.63,4.0,0.134,0.252,0.126,0.519,0.7785,1.2975,0.131,0.38,0.154,0.0
ing_00050,"Snacks, trail mix, regular",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167561),9.2,90.8,2.6,4620.0,13.8,29.4,0.0,0.078,0.345,0.1725,0.229,0.3435,0.5725,0.217,0.658,0.202,0.0
ing_00051,"Candies, ALMOND JOY Candy Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167562),8.2,91.8,1.23,4790.0,4.13,26.93,5.0,0.064,0.112,0.056,0.142,0.213,0.355,0.0,0.0,0.0,0.0
ing_00052,"Candies, TWIZZLERS CHERRY BITES",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167563),15.0,85.0,0.79,3380.0,2.97,1.7,0.1,0.012,0.047,0.0235,0.261,0.3915,0.6525,0.0,0.0,0.0,0.0
ing_00053,"Candies, NESTLE, BIT-O'-HONEY Candy Chews",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167564),8.3,91.7,1.31,3880.0,2.0,7.5,0.2,0.035,0.028,0.014,0.295,0.4425,0.7375,0.0,0.0,0.0,0.0
ing_00054,"Candies, NESTLE, BUTTERFINGER Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167565),1.23,98.77,1.57,4590.0,5.4,18.9,2.0,0.036,0.097,0.0485,0.23,0.345,0.575,0.0,0.0,0.0,0.0
ing_00055,"Candies, caramels, chocolate-flavor roll",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167566),6.69,93.31,0.68,3870.0,1.59,3.31,0.1,0.036,0.057,0.0285,0.044,0.066,0.11,0.0,0.0,0.0,0.0
ing_00056,"Baking chocolate, unsweetened, liquid",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167567),0.9,99.1,3.1,4720.0,12.1,47.7,18.1,0.054,0.34,0.17,0.012,0.018,0.03,0.148,0.73,0.125,0.0
ing_00057,"Baking chocolate, unsweetened, squares",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167568),1.34,98.66,3.6,6420.0,14.32,52.31,16.6,0.101,0.4,0.2,0.024,0.036,0.06,0.225,0.655,0.14,0.0
ing_00058,"Candies, confectioner's coating, yogurt",grain,dry,USDA SR Legacy Profile (FDC ID: 167569),1.91,98.09,1.28,5220.0,5.87,27.0,0.0,0.205,0.157,0.0785,0.088,0.132,0.22,0.0,0.0,0.0,0.0
ing_00059,"Candies, confectioner's coating, peanut butter",grain,dry,USDA SR Legacy Profile (FDC ID: 167570),2.67,97.33,2.35,5290.0,18.3,29.8,5.0,0.11,0.31,0.155,0.25,0.375,0.625,0.0,0.0,0.0,0.0
ing_00060,"Candies, white chocolate",agricultural,dry,USDA SR Legacy Profile (FDC ID: 167571),1.3,98.7,1.5,5390.0,5.87,32.09,0.2,0.199,0.176,0.088,0.09,0.135,0.225,0.0,0.0,0.0,0.0
ing_00061,"Ice creams, vanilla, light",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 167572),59.85,40.15,1.07,1800.0,4.78,4.83,0.3,0.161,0.103,0.0515,0.074,0.111,0.185,0.0,0.0,0.0,0.0
ing_00062,"Ice creams, vanilla, rich",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 167573),57.2,42.8,0.81,2490.0,3.5,16.2,0.0,0.117,0.105,0.0525,0.061,0.0915,0.1525,0.027,0.205,0.076,0.0
ing_00063,"Desserts, flan, caramel custard, prepared-from-recipe",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 167574),68.05,31.95,0.62,1450.0,4.53,4.03,0.0,0.083,0.096,0.048,0.053,0.0795,0.1325,0.0,0.0,0.0,0.0
